Date,Revenue,MA_7,MA_30,Month_Name,Month_Number,Weekday,Weekend,Year,Month,Quarter,Week,Day,DayOfWeek,Lag_1,Lag_2,Lag_3,Lag_7,Lag_14,Lag_30,RollingMean7,RollingMean14,RollingMean30,RollingStd7,RollingStd30
2018-02-21,54124.92,43709.958571428564,43706.47066666667,February,2,Wednesday,0,2018,2,1,8,21,2,47270.09,44115.78,36890.81,58514.85,44468.13,54598.11,43709.958571428564,41689.06785714285,43706.47066666667,6440.603714433877,8741.758992632069
2018-02-22,98501.3,51323.26142857142,45275.542,February,2,Thursday,0,2018,2,1,8,22,3,54124.92,47270.09,44115.78,45208.18,39253.39,51429.16,51323.26142857142,45921.061428571425,45275.542,21767.705523586552,13241.921420025717
2018-02-23,37670.27,50486.60999999999,45001.98266666666,February,2,Friday,0,2018,2,1,8,23,4,98501.3,54124.92,47270.09,43526.83,40080.08,45877.05,50486.60999999999,45748.93214285715,45001.98266666666,22225.053262805308,13313.64261793434
2018-02-24,32311.14,50126.33,44680.132333333335,February,2,Saturday,1,2018,2,1,8,24,5,37670.27,98501.3,54124.92,34833.1,30288.85,41966.65,50126.33,45893.381428571425,44680.132333333335,22539.316308246784,13504.885357509802
2018-02-25,46992.72,51569.46,44646.603,February,2,Sunday,1,2018,2,1,8,25,6,32311.14,37670.27,98501.3,36890.81,34191.28,47998.6,51569.46,46807.770000000004,44646.603,21863.923216273415,13497.609027911638
2018-02-26,59269.04,53734.21142857143,45488.53666666667,February,2,Monday,0,2018,2,1,9,26,0,46992.72,32311.14,37670.27,44115.78,38653.020000000004,34011.03,53734.21142857143,48280.34285714286,45488.53666666667,21752.815817130762,13598.697600479258
2018-02-27,71441.46,57187.264285714286,46818.780666666666,February,2,Tuesday,0,2018,2,1,9,27,1,59269.04,46992.72,32311.14,47270.09,36695.77,31534.14,57187.264285714286,50762.17785714286,46818.780666666666,22462.586463315594,14128.175915985868
2018-02-28,64551.83,58676.822857142855,47362.084,February,2,Wednesday,0,2018,2,1,9,28,2,71441.46,59269.04,46992.72,54124.92,58514.85,48252.73,58676.822857142855,51193.39071428571,47362.084,22571.125087167406,14493.88070553937
2018-03-01,64760.08,53856.648571428566,47548.99266666666,March,3,Thursday,0,2018,3,1,9,1,3,64551.83,71441.46,59269.04,98501.3,45208.18,59152.82,53856.648571428566,52589.955,47548.99266666666,14972.82317486633,14686.054284756765
2018-03-02,46642.04,55138.33,47628.27099999999,March,3,Friday,0,2018,3,1,9,2,4,64760.08,64551.83,71441.46,37670.27,43526.83,44263.69,55138.33,52812.469999999994,47628.27099999999,13684.939273679664,14674.122568016233
2018-03-03,35368.69,55575.12285714286,46752.25433333334,March,3,Saturday,1,2018,3,1,9,3,5,46642.04,64760.08,64551.83,32311.14,34833.1,61649.19,55575.12285714286,52850.726428571434,46752.25433333334,12858.770832774955,14592.458280973255
2018-03-04,41043.75,54725.270000000004,46587.16433333334,March,3,Sunday,1,2018,3,1,9,4,6,35368.69,46642.04,64760.08,46992.72,36890.81,45996.45,54725.270000000004,53147.365,46587.16433333334,13690.235773099988,14629.273277336548
2018-03-05,70044.41,56264.60857142857,47885.28833333333,March,3,Monday,0,2018,3,1,10,5,0,41043.75,35368.69,46642.04,59269.04,44115.78,31100.69,56264.60857142857,54999.409999999996,47885.28833333333,14843.509215606033,14932.389202409551
2018-03-06,55262.34,53953.305714285714,48620.25166666667,March,3,Tuesday,0,2018,3,1,10,6,1,70044.41,41043.75,35368.69,71441.46,47270.09,33213.44,53953.305714285714,55570.284999999996,48620.25166666667,13261.796457776567,14726.546281684046
2018-03-07,53959.15,52440.065714285716,48622.058,March,3,Wednesday,0,2018,3,1,10,7,2,55262.34,70044.41,41043.75,64551.83,54124.92,53904.96,52440.065714285716,55558.44428571429,48622.058,12429.089010345646,14727.220155292256
2018-03-08,48711.29,50147.38142857143,48488.153000000006,March,3,Thursday,0,2018,3,1,10,8,3,53959.15,55262.34,70044.41,64760.08,98501.3,52728.44,50147.38142857143,52002.015,48488.153000000006,11196.872550345486,14706.844599709462
2018-03-09,41677.81,49438.20571428572,48395.14233333334,March,3,Friday,0,2018,3,1,10,9,4,48711.29,53959.15,55262.34,46642.04,37670.27,44468.13,49438.20571428572,52288.267857142855,48395.14233333334,11605.64115526559,14741.926746357098
2018-03-10,43213.14,50558.84142857143,48527.134,March,3,Saturday,1,2018,3,1,10,10,5,41677.81,48711.29,53959.15,35368.69,32311.14,39253.39,50558.84142857143,53066.982142857145,48527.134,10329.204871241558,14674.82782617719
2018-03-11,41904.55,50681.81285714287,48587.94966666667,March,3,Sunday,1,2018,3,1,10,11,6,43213.14,41677.81,48711.29,41043.75,46992.72,40080.08,50681.81285714287,52703.541428571436,48587.94966666667,10201.37883706037,14642.358865585555
2018-03-12,41882.68,46658.70857142857,48974.41066666667,March,3,Monday,0,2018,3,1,11,12,0,41904.55,43213.14,41677.81,70044.41,59269.04,30288.85,46658.70857142857,51461.65857142857,48974.41066666667,5966.933541447095,14291.52696996715
2018-03-13,52535.02,46269.091428571424,49585.86866666667,March,3,Tuesday,0,2018,3,1,11,13,1,41882.68,41904.55,43213.14,55262.34,71441.46,34191.28,46269.091428571424,50111.19857142858,49585.86866666667,5370.780932494484,14027.196626565534
2018-03-14,38894.05,44116.93428571429,49593.903000000006,March,3,Wednesday,0,2018,3,1,11,14,2,52535.02,41882.68,41904.55,53959.15,64551.83,38653.020000000004,44116.93428571429,48278.5,49593.903000000006,4759.262891410842,14020.786269367076
2018-03-15,62386.3,46070.50714285714,50450.254,March,3,Thursday,0,2018,3,1,11,15,3,38894.05,52535.02,41882.68,48711.29,64760.08,36695.77,46070.50714285714,48108.944285714286,50450.254,8385.006364866746,13990.359310895421
2018-03-16,52774.55,47655.75571428572,50258.91066666666,March,3,Friday,0,2018,3,1,11,16,4,62386.3,38894.05,52535.02,41677.81,46642.04,58514.85,47655.75571428572,48546.980714285724,50258.91066666666,8464.704185047509,13915.311253171814
2018-03-17,31782.55,46022.81428571429,49811.38966666666,March,3,Saturday,1,2018,3,1,11,17,5,52774.55,62386.3,38894.05,43213.14,35368.69,45208.18,46022.81428571429,48290.82785714285,49811.38966666666,10355.865028582944,14294.07702603589
2018-03-18,40415.31,45810.065714285716,49707.67233333333,March,3,Sunday,1,2018,3,1,11,18,6,31782.55,52774.55,62386.3,41904.55,41043.75,43526.83,45810.065714285716,48245.93928571429,49707.67233333333,10469.247130255382,14352.419484968505
2018-03-19,77507.24,50899.28857142857,51130.14366666667,March,3,Monday,0,2018,3,1,12,19,0,40415.31,31782.55,52774.55,41882.68,70044.41,34833.1,50899.28857142857,48778.99857142857,51130.14366666667,15629.118054498374,14930.44416577448
2018-03-20,55309.88,51295.69714285714,51744.11266666667,March,3,Tuesday,0,2018,3,1,12,20,1,77507.24,40415.31,31782.55,52535.02,55262.34,36890.81,51295.69714285714,48782.39428571429,51744.11266666667,15712.488176201014,14701.664884829055
2018-03-21,51878.02,53150.549999999996,52002.85400000001,March,3,Wednesday,0,2018,3,1,12,21,2,55309.88,77507.24,40415.31,38894.05,53959.15,44115.78,53150.549999999996,48633.74214285715,52002.85400000001,14740.808448690996,14630.916275502306
2018-03-22,45534.25,50743.11428571429,51944.99266666666,March,3,Thursday,0,2018,3,1,12,22,3,51878.02,55309.88,77507.24,62386.3,48711.29,47270.09,50743.11428571429,48406.81071428572,51944.99266666666,14352.045864176578,14653.69315032698
2018-03-23,46623.4,49864.37857142857,51694.942,March,3,Friday,0,2018,3,1,12,23,4,45534.25,51878.02,55309.88,52774.55,41677.81,54124.92,49864.37857142857,48760.067142857144,51694.942,14395.18092088623,14679.19295750768
2018-03-24,33897.86,50166.56571428571,49541.49399999999,March,3,Saturday,1,2018,3,1,12,24,5,46623.4,45534.25,51878.02,31782.55,43213.14,98501.3,50166.56571428571,48094.69,49541.49399999999,13968.210179966793,12085.419115124078
2018-03-25,40315.16,50152.258571428574,49629.657,March,3,Sunday,1,2018,3,1,12,25,6,33897.86,46623.4,45534.25,40415.31,41904.55,37670.27,50152.258571428574,47981.162142857145,49629.657,13979.909080963782,12005.213520975673
2018-03-26,54094.64,46807.601428571434,50355.77366666667,March,3,Monday,0,2018,3,1,13,26,0,40315.16,33897.86,46623.4,77507.24,41882.68,32311.14,46807.601428571434,48853.445,50355.77366666667,7762.810809881499,11572.585141029556
2018-03-27,58102.46,47206.54142857143,50726.098333333335,March,3,Tuesday,0,2018,3,1,13,27,1,54094.64,40315.16,33897.86,55309.88,52535.02,46992.72,47206.54142857143,49251.11928571429,50726.098333333335,8324.045564880886,11638.82309337113
2018-03-28,39853.95,45488.817142857144,50078.92866666667,March,3,Wednesday,0,2018,3,1,13,28,2,58102.46,54094.64,40315.16,51878.02,38894.05,59269.04,45488.817142857144,49319.68357142858,50078.92866666667,8439.216581110422,11687.09985367482
2018-03-29,39005.659999999996,44556.161428571424,48997.73533333334,March,3,Thursday,0,2018,3,1,13,29,3,39853.95,58102.46,54094.64,45534.25,62386.3,71441.46,44556.161428571424,47649.63785714286,48997.73533333334,8786.946707494366,11129.722476910585
2018-03-30,33928.18,42742.55857142858,47976.947,March,3,Friday,0,2018,3,1,13,30,4,39005.659999999996,39853.95,58102.46,46623.4,52774.55,64551.83,42742.55857142858,46303.468571428566,47976.947,9564.85773820739,11058.079153487568
2018-03-31,42116.2,43916.607142857145,47222.151,March,3,Saturday,1,2018,3,1,13,31,5,33928.18,39005.659999999996,39853.95,33897.86,31782.55,64760.08,43916.607142857145,47041.586428571434,47222.151,8769.586869943694,10637.823886933431
2018-04-01,42001.63,44157.53142857143,47067.47066666667,April,4,Sunday,1,2018,4,2,13,1,6,42116.2,33928.18,39005.659999999996,40315.16,40415.31,46642.04,44157.53142857143,47154.895000000004,47067.47066666667,8676.830523215991,10680.202673084132
2018-04-02,69675.46,46383.36285714286,48211.02966666666,April,4,Monday,0,2018,4,2,14,2,0,42001.63,42116.2,33928.18,54094.64,77507.24,35368.69,46383.36285714286,46595.482142857145,48211.02966666666,12711.298127708644,11208.006747058815
2018-04-03,50164.67,45249.392857142855,48515.06033333333,April,4,Tuesday,0,2018,4,2,14,3,1,69675.46,42001.63,42116.2,58102.46,55309.88,41043.75,45249.392857142855,46227.967142857146,48515.06033333333,11813.991921217363,11130.320216239656
2018-04-04,53841.52,47247.61714285715,47974.964,April,4,Wednesday,0,2018,4,2,14,4,2,50164.67,69675.46,42001.63,39853.95,51878.02,70044.41,47247.61714285715,46368.21714285714,47974.964,11931.65239904443,10420.046941117354
2018-04-05,51926.12,49093.397142857146,47863.75666666667,April,4,Thursday,0,2018,4,2,14,5,3,53841.52,50164.67,69675.46,39005.659999999996,45534.25,55262.34,49093.397142857146,46824.77928571428,47863.75666666667,11433.111115021273,10357.204292663302
2018-04-06,41453.73,50168.47571428572,47446.90933333334,April,4,Friday,0,2018,4,2,14,6,4,51926.12,53841.52,50164.67,33928.18,46623.4,53959.15,50168.47571428572,46455.51714285714,47446.90933333334,10038.146609566988,10355.076238149979
2018-04-07,34589.64,49093.25285714286,46976.187666666665,April,4,Saturday,1,2018,4,2,14,7,5,41453.73,51926.12,53841.52,42116.2,33897.86,48711.29,49093.25285714286,46504.93,46976.187666666665,11360.417926710397,10613.368054997823
2018-04-08,33956.05,47943.88428571429,46718.795666666665,April,4,Sunday,1,2018,4,2,14,8,6,34589.64,41453.73,51926.12,42001.63,40315.16,41677.81,47943.88428571429,46050.70785714286,46718.795666666665,12542.933147238497,10837.558451284127
2018-04-09,68486.5,47774.032857142854,47561.241,April,4,Monday,0,2018,4,2,15,9,0,33956.05,34589.64,41453.73,69675.46,54094.64,43213.14,47774.032857142854,47078.697857142855,47561.241,12203.051274313433,11516.673712290509
2018-04-10,39260.1,46216.23714285714,47473.09266666667,April,4,Tuesday,0,2018,4,2,15,10,1,68486.5,33956.05,34589.64,50164.67,58102.46,41904.55,46216.23714285714,45732.814999999995,47473.09266666667,12538.418140234273,11571.452854029581
2018-04-11,55581.31,46464.77857142857,47929.71366666667,April,4,Wednesday,0,2018,4,2,15,11,2,39260.1,68486.5,33956.05,53841.52,39853.95,41882.68,46464.77857142857,46856.197857142855,47929.71366666667,12730.53296758282,11613.447178771805
2018-04-12,51515.1,46406.061428571425,47895.71633333333,April,4,Thursday,0,2018,4,2,15,12,3,55581.31,39260.1,68486.5,51926.12,39005.659999999996,52535.02,46406.061428571425,47749.72928571428,47895.71633333333,12702.06138286668,11600.986848666056
2018-04-13,48453.62,47406.04571428571,48214.36866666667,April,4,Friday,0,2018,4,2,15,13,4,51515.1,55581.31,39260.1,41453.73,33928.18,38894.05,47406.04571428571,48787.260714285716,48214.36866666667,12521.4569823694,11475.82024784287
2018-04-14,32613.75,47123.775714285715,47221.950333333334,April,4,Saturday,1,2018,4,2,15,14,5,48453.62,51515.1,55581.31,34589.64,42116.2,62386.3,47123.775714285715,48108.514285714286,47221.950333333334,12875.78691681512,11495.318239027694
2018-04-15,47998.52,49129.84285714286,47062.74933333333,April,4,Sunday,1,2018,4,2,15,15,6,32613.75,48453.62,51515.1,33956.05,42001.63,52774.55,49129.84285714286,48536.86357142857,47062.74933333333,11503.053013370965,11448.745225202101
2018-04-16,59102.7,47789.299999999996,47973.421,April,4,Monday,0,2018,4,2,16,16,0,47998.52,32613.75,48453.62,68486.5,69675.46,31782.55,47789.299999999996,47781.66642857143,47973.421,9184.404258972503,11276.670277034022
2018-04-17,64726.38,51427.340000000004,48783.79,April,4,Tuesday,0,2018,4,2,16,17,1,59102.7,47998.52,32613.75,39260.1,50164.67,40415.31,51427.340000000004,48821.788571428566,48783.79,10227.330790163804,11584.131743770435
2018-04-18,57858.79,51752.694285714286,48128.84166666667,April,4,Wednesday,0,2018,4,2,16,18,2,64726.38,59102.7,47998.52,55581.31,53841.52,77507.24,51752.694285714286,49108.736428571436,48128.84166666667,10415.988231332694,10398.97452664955
2018-04-19,88060.3,56973.43714285714,49220.522333333334,April,4,Thursday,0,2018,4,2,16,19,3,57858.79,64726.38,59102.7,51515.1,51926.12,55309.88,56973.43714285714,51689.749285714286,49220.522333333334,17216.027197586078,12653.50233336537
2018-04-20,41908.68,56038.44571428571,48888.210999999996,April,4,Friday,0,2018,4,2,16,20,4,88060.3,57858.79,64726.38,48453.62,41453.73,51878.02,56038.44571428571,51722.24571428571,48888.210999999996,17919.215550320878,12712.07725707483
2018-04-21,25376.7,55004.58142857143,48216.29266666667,April,4,Saturday,1,2018,4,2,16,21,5,41908.68,88060.3,57858.79,32613.75,34589.64,45534.25,55004.58142857143,51064.17857142857,48216.29266666667,19623.684113186984,13409.091364236547
2018-04-22,39765.64,53828.45571428572,47987.700666666664,April,4,Sunday,1,2018,4,2,16,22,6,25376.7,41908.68,88060.3,47998.52,33956.05,46623.4,53828.45571428572,51479.149285714295,47987.700666666664,20346.95475288939,13495.359099603209
2018-04-23,52859.87,52936.622857142866,48619.76766666667,April,4,Monday,0,2018,4,2,17,23,0,39765.64,25376.7,41908.68,59102.7,68486.5,33897.86,52936.622857142866,50362.961428571434,48619.76766666667,20213.62721400977,13254.597072162525
2018-04-24,65026.71,52979.52714285714,49443.486000000004,April,4,Tuesday,0,2018,4,2,17,24,1,52859.87,39765.64,25376.7,64726.38,39260.1,40315.16,52979.52714285714,52203.43357142858,49443.486000000004,20243.11940335917,13486.534605465311
2018-04-25,56619.88,52802.54,49527.66066666667,April,4,Wednesday,0,2018,4,2,17,25,2,65026.71,52859.87,39765.64,57858.79,55581.31,54094.64,52802.54,52277.61714285715,49527.66066666667,20198.716918103964,13524.392637703455
2018-04-26,47517.27,47010.67857142857,49174.821,April,4,Thursday,0,2018,4,2,17,26,3,56619.88,65026.71,52859.87,88060.3,51515.1,58102.46,47010.67857142857,51992.05785714286,49174.821,12896.600443056548,13430.724301287619
2018-04-27,64741.87,50272.56285714286,50004.41833333333,April,4,Friday,0,2018,4,2,17,27,4,47517.27,56619.88,65026.71,41908.68,48453.62,39853.95,50272.56285714286,53155.50428571429,50004.41833333333,14211.611181982715,13602.67941248225
2018-04-28,33471.979999999996,51429.03142857143,49819.96233333334,April,4,Saturday,1,2018,4,2,17,28,5,64741.87,47517.27,56619.88,25376.7,32613.75,39005.659999999996,51429.03142857143,53216.80642857143,49819.96233333334,12006.338703425788,13793.154024865958
2018-04-29,27422.29,49665.69571428571,49603.09933333333,April,4,Sunday,1,2018,4,2,17,29,6,33471.979999999996,64741.87,47517.27,39765.64,47998.52,33928.18,49665.69571428571,51747.07571428572,49603.09933333333,14625.528360151444,14099.37383551538
2018-04-30,53183.75,49711.96428571428,49972.01766666667,April,4,Monday,0,2018,4,2,18,30,0,27422.29,33471.979999999996,64741.87,52859.87,59102.7,42116.2,49711.96428571428,51324.29357142858,49972.01766666667,14637.824576568548,14041.394848587202
2018-05-01,43424.020000000004,46625.86571428571,50019.43066666667,May,5,Tuesday,0,2018,5,2,18,1,1,53183.75,27422.29,33471.979999999996,65026.71,64726.38,42001.63,46625.86571428571,49802.69642857143,50019.43066666667,13063.461934631287,14015.931899870791
2018-05-02,58925.37,46955.22142857143,49661.094333333334,May,5,Wednesday,0,2018,5,2,18,2,2,43424.020000000004,53183.75,27422.29,56619.88,57858.79,69675.46,46955.22142857143,49878.88071428571,49661.094333333334,13382.590582113755,13628.12530692369
2018-05-03,65973.5,49591.82571428572,50188.05533333334,May,5,Thursday,0,2018,5,2,18,3,3,58925.37,43424.020000000004,53183.75,47517.27,88060.3,50164.67,49591.82571428572,48301.25214285714,50188.05533333334,15205.698658937956,13950.10633425227
2018-05-04,55948.64,48335.65,50258.29266666667,May,5,Friday,0,2018,5,2,18,4,4,65973.5,58925.37,43424.020000000004,64741.87,41908.68,53841.52,48335.65,49304.10642857143,50258.29266666667,14066.029019511237,13974.418831309482
2018-05-05,40709.37,49369.56285714286,49884.401,May,5,Saturday,1,2018,5,2,18,5,5,55948.64,65973.5,58925.37,33471.979999999996,25376.7,51926.12,49369.56285714286,50399.29714285714,49884.401,13018.369486119327,14077.927814846626
2018-05-06,38080.3,50892.13571428572,49771.95333333334,May,5,Sunday,1,2018,5,2,18,6,6,40709.37,55948.64,65973.5,27422.29,39765.64,41453.73,50892.13571428572,50278.91571428572,49771.95333333334,10379.504947390038,14160.818634792042
2018-05-07,80619.95,54811.59285714286,51306.297000000006,May,5,Monday,0,2018,5,2,19,7,0,38080.3,40709.37,55948.64,53183.75,52859.87,34589.64,54811.59285714286,52261.778571428564,51306.297000000006,15369.673461213257,14931.804396342886
2018-05-08,67324.17,58225.90000000001,52418.56766666667,May,5,Tuesday,0,2018,5,2,19,8,1,80619.95,38080.3,40709.37,43424.020000000004,65026.71,33956.05,58225.90000000001,52425.88285714285,52418.56766666667,15070.094514992254,14837.314908114337
2018-05-09,69098.31,59679.17714285715,52438.96133333333,May,5,Wednesday,0,2018,5,2,19,9,2,67324.17,80619.95,38080.3,58925.37,56619.88,68486.5,59679.17714285715,53317.19928571429,52438.96133333333,15628.939140231394,14860.563843415503
2018-05-10,82434.08,62030.68857142857,53878.094000000005,May,5,Thursday,0,2018,5,2,19,10,3,69098.31,67324.17,80619.95,65973.5,47517.27,39260.1,62030.68857142857,55811.25714285714,53878.094000000005,17818.727478468103,15611.828017507567
2018-05-11,60045.55,62615.961428571434,54026.901999999995,May,5,Friday,0,2018,5,2,19,11,4,82434.08,69098.31,67324.17,55948.64,64741.87,55581.31,62615.961428571434,55475.805714285714,54026.901999999995,17652.16674053021,15649.852154795928
2018-05-12,44716.23,63188.37,53800.27300000001,May,5,Saturday,1,2018,5,2,19,12,5,60045.55,82434.08,69098.31,40709.37,33471.979999999996,51515.1,63188.37,56278.96642857143,53800.27300000001,16871.089769192942,15736.468674801548
2018-05-13,46389.06,64375.33571428571,53731.45433333333,May,5,Sunday,1,2018,5,2,19,13,6,44716.23,60045.55,82434.08,38080.3,27422.29,48453.62,64375.33571428571,57633.73571428571,53731.45433333333,14998.56350957191,15765.145147138297
2018-05-14,75197.04,63600.634285714295,55150.897333333334,May,5,Monday,0,2018,5,2,20,14,0,46389.06,44716.23,60045.55,80619.95,53183.75,32613.75,63600.634285714295,59206.11357142858,55150.897333333334,14134.83933605055,15715.16248129906
2018-05-15,79939.48,65402.82142857143,56215.596,May,5,Tuesday,0,2018,5,2,20,15,1,75197.04,46389.06,44716.23,67324.17,43424.020000000004,47998.52,65402.82142857143,61814.360714285714,56215.596,15433.297929640567,16285.527162838527
2018-05-16,80293.72,67002.16571428571,56921.96333333333,May,5,Wednesday,0,2018,5,2,20,16,2,79939.48,75197.04,46389.06,69098.31,58925.37,59102.7,67002.16571428571,63340.67142857143,56921.96333333333,16428.111168479743,16864.3528308919
2018-05-17,43428.12,61429.88571428571,56212.02133333334,May,5,Thursday,0,2018,5,2,20,17,3,80293.72,79939.48,75197.04,82434.08,65973.5,64726.38,61429.88571428571,61730.28714285714,56212.02133333334,16928.95222891034,16972.431860821078
2018-05-18,47501.96,59637.944285714286,55866.79366666667,May,5,Friday,0,2018,5,2,20,18,4,43428.12,80293.72,79939.48,60045.55,55948.64,57858.79,59637.944285714286,61126.95285714286,55866.79366666667,17744.153460417932,17042.965696236948
2018-05-19,35013.66,58251.86285714286,54098.57233333333,May,5,Saturday,1,2018,5,2,20,19,5,47501.96,43428.12,80293.72,44716.23,40709.37,88060.3,58251.86285714286,60720.11642857144,54098.57233333333,19405.236232496376,16324.353337930004
2018-05-20,29614.91,55855.555714285714,53688.780000000006,May,5,Sunday,1,2018,5,2,20,20,6,35013.66,47501.96,43428.12,46389.06,38080.3,41908.68,55855.555714285714,60115.44571428571,53688.780000000006,21979.278579639384,16788.6139562694
2018-05-21,41696.24,51069.72714285714,54232.76466666667,May,5,Monday,0,2018,5,2,21,21,0,29614.91,35013.66,47501.96,75197.04,80619.95,25376.7,51069.72714285714,57335.180714285714,54232.76466666667,20674.44575075286,16089.446917054602
2018-05-22,55491.59,47577.17142857142,54756.962999999996,May,5,Tuesday,0,2018,5,2,21,22,1,41696.24,29614.91,35013.66,79939.48,67324.17,39765.64,47577.17142857142,56489.99642857142,54756.962999999996,16659.83626259114,15856.340175553949
2018-05-23,25213.08,39708.508571428574,53835.403333333335,May,5,Wednesday,0,2018,5,2,21,23,2,55491.59,41696.24,29614.91,80293.72,69098.31,52859.87,39708.508571428574,53355.33714285714,53835.403333333335,10501.34844247218,16748.696380988866
2018-05-24,27746.54,37468.282857142854,52592.731,May,5,Thursday,0,2018,5,2,21,24,3,25213.08,55491.59,41696.24,43428.12,82434.08,65026.71,37468.282857142854,49449.08428571429,52592.731,11223.433957787707,17264.776272745716
2018-05-25,31744.49,35217.21571428572,51763.55133333334,May,5,Friday,0,2018,5,2,21,25,4,27746.54,25213.08,55491.59,47501.96,60045.55,56619.88,35217.21571428572,47427.58,51763.55133333334,10427.598185598326,17657.57388422435
2018-05-26,22477.56,33426.34428571429,50928.89433333334,May,5,Saturday,1,2018,5,2,21,26,5,31744.49,27746.54,25213.08,35013.66,44716.23,47517.27,33426.34428571429,45839.10357142857,50928.89433333334,11490.689513658152,18439.693283047553
2018-05-27,16482.08,31550.225714285712,49320.23466666667,May,5,Sunday,1,2018,5,2,21,27,6,22477.56,31744.49,27746.54,29614.91,46389.06,64741.87,31550.225714285712,43702.89071428572,49320.23466666667,13166.611735795708,19279.073437874344
2018-05-28,40648.26,31400.514285714286,49559.443999999996,May,5,Monday,0,2018,5,2,22,28,0,16482.08,22477.56,31744.49,41696.24,75197.04,33471.979999999996,31400.514285714286,41235.12071428571,49559.443999999996,13037.341977325234,19119.51236713226
2018-05-29,36424.9,28676.70142857143,49859.531,May,5,Tuesday,0,2018,5,2,22,29,1,40648.26,16482.08,22477.56,55491.59,79939.48,27422.29,28676.70142857143,38126.936428571425,49859.531,8294.216281759971,18828.51646342629
2018-05-30,30821.010000000002,29477.83428571429,49114.10633333334,May,5,Wednesday,0,2018,5,2,22,30,2,36424.9,40648.26,16482.08,25213.08,80293.72,53183.75,29477.83428571429,34593.17142857143,49114.10633333334,8173.869251433286,19132.58913755592
2018-05-31,34206.590000000004,30400.698571428573,48806.85866666667,May,5,Thursday,0,2018,5,2,22,31,3,30821.010000000002,36424.9,40648.26,27746.54,43428.12,43424.020000000004,30400.698571428573,33934.49071428571,48806.85866666667,8309.380567666421,19300.39125293686
2018-06-01,65404.79,35209.31285714286,49022.83933333333,June,6,Friday,0,2018,6,2,22,1,4,34206.590000000004,30821.010000000002,36424.9,31744.49,47501.96,58925.37,35209.31285714286,35213.26428571429,49022.83933333333,15683.8349604762,19453.17596308248
2018-06-02,32048.3,36576.561428571425,47891.99933333333,June,6,Saturday,1,2018,6,2,22,2,5,65404.79,34206.590000000004,30821.010000000002,22477.56,35013.66,65973.5,36576.561428571425,35001.45285714286,47891.99933333333,14780.082122459471,19419.863375210345
2018-06-03,39080.32,39804.88142857143,47329.722,June,6,Sunday,1,2018,6,2,22,3,6,32048.3,65404.79,34206.590000000004,16482.08,29614.91,55948.64,39804.88142857143,35677.55357142857,47329.722,11833.788053872675,19422.74996660958
2018-06-04,40467.77,39779.09714285714,47321.66866666667,June,6,Monday,0,2018,6,2,23,4,0,39080.32,32048.3,65404.79,40648.26,41696.24,40709.37,39779.09714285714,35589.805714285714,47321.66866666667,11831.84064478512,19425.639518748558
2018-06-05,54818.27,42406.72142857143,47879.601,June,6,Tuesday,0,2018,6,2,23,5,1,40467.77,39080.32,32048.3,36424.9,55491.59,38080.3,42406.72142857143,35541.71142857143,47879.601,12952.15512509584,19391.400629392872
2018-06-06,44999.21,44432.17857142857,46692.243,June,6,Wednesday,0,2018,6,2,23,6,2,54818.27,40467.77,39080.32,30821.010000000002,25213.08,80619.95,44432.17857142857,36955.006428571425,46692.243,11904.65515062126,18381.810501224685
2018-06-07,52537.72,47050.911428571424,46199.361333333334,June,6,Thursday,0,2018,6,2,23,7,3,44999.21,54818.27,40467.77,34206.590000000004,27746.54,67324.17,47050.911428571424,38725.805,46199.361333333334,11280.201633170402,18003.872170949882
2018-06-08,42031.68,43711.89571428572,45297.14033333333,June,6,Friday,0,2018,6,2,23,8,4,52537.72,44999.21,54818.27,65404.79,31744.49,69098.31,43711.89571428572,39460.60428571428,45297.14033333333,7892.426087152217,17487.562690688006
2018-06-09,40891.5,44975.21,43912.38766666666,June,6,Saturday,1,2018,6,2,23,9,5,42031.68,52537.72,44999.21,32048.3,22477.56,82434.08,44975.21,40775.88571428571,43912.38766666666,6251.476670280848,16029.457578392856
2018-06-10,36157.42,44557.65285714286,43116.11666666667,June,6,Sunday,1,2018,6,2,23,10,6,40891.5,42031.68,52537.72,39080.32,16482.08,60045.55,44557.65285714286,42181.26714285714,43116.11666666667,6785.634064619374,15791.967588249672
2018-06-11,76270.14,49672.277142857136,44167.91366666667,June,6,Monday,0,2018,6,2,24,11,0,36157.42,40891.5,42031.68,40467.77,40648.26,44716.23,49672.277142857136,44725.68714285714,44167.91366666667,13429.494938791375,16913.208021291553
2018-06-12,57288.04,50025.101428571434,44531.213,June,6,Tuesday,0,2018,6,2,24,12,1,76270.14,36157.42,40891.5,54818.27,36424.9,46389.06,50025.101428571434,46215.91142857143,44531.213,13618.340650512955,17078.80940832768
2018-06-13,53609.94,51255.205714285716,43811.643000000004,June,6,Wednesday,0,2018,6,2,24,13,2,57288.04,76270.14,36157.42,44999.21,30821.010000000002,75197.04,51255.205714285716,47843.69214285714,43811.643000000004,13476.860412671344,16172.969256067126
2018-06-14,38063.21,49187.41857142858,42415.76733333334,June,6,Thursday,0,2018,6,2,24,14,3,53609.94,57288.04,76270.14,52537.72,34206.590000000004,79939.48,49187.41857142858,48119.165,42415.76733333334,14330.668173834287,14686.086438538181
